frequencia_hz,fft_entrada,fft_iir,fft_fir_ret,fft_fir_hann
2839.843750000000,0.000012778515,0.000013093959,0.000010491920,0.000009877981
2841.796875000000,0.000012773432,0.000013087159,0.000010460432,0.000009873533
2843.750000000000,0.000012768361,0.000013080377,0.000010427278,0.000009869110
2845.703125000000,0.000012763302,0.000013073613,0.000010392487,0.000009864711
2847.656250000000,0.000012758255,0.000013066868,0.000010356092,0.000009860336
2849.609375000000,0.000012753220,0.000013060141,0.000010318132,0.000009855984
2851.562500000000,0.000012748197,0.000013053432,0.000010278648,0.000009851655
2853.515625000000,0.000012743186,0.000013046741,0.000010237689,0.000009847349
2855.468750000000,0.000012738187,0.000013040069,0.000010195307,0.000009843064
2857.421875000000,0.000012733200,0.000013033414,0.000010151560,0.000009838801
2859.375000000000,0.000012728225,0.000013026778,0.000010106510,0.000009834558
2861.328125000000,0.000012723262,0.000013020160,0.000010060225,0.000009830335
2863.281250000000,0.000012718310,0.000013013559,0.000010012777,0.000009826131
2865.234375000000,0.000012713371,0.000013006977,0.000009964243,0.000009821945
2867.187500000000,0.000012708443,0.000013000412,0.000009914705,0.000009817778
2869.140625000000,0.000012703528,0.000012993865,0.000009864250,0.000009813628
2871.093750000000,0.000012698624,0.000012987336,0.000009812970,0.000009809493
2873.046875000000,0.000012693731,0.000012980825,0.000009760962,0.000009805375
2875.000000000000,0.000012688851,0.000012974332,0.000009708327,0.000009801271
2876.953125000000,0.000012683982,0.000012967856,0.000009655171,0.000009797181
2878.906250000000,0.000012679125,0.000012961398,0.000009601604,0.000009793103
2880.859375000000,0.000012674280,0.000012954957,0.000009547741,0.000009789038
2882.812500000000,0.000012669446,0.000012948534,0.000009493702,0.000009784985
2884.765625000000,0.000012664624,0.000012942128,0.000009439609,0.000009780941
2886.718750000000,0.000012659814,0.000012935740,0.000009385589,0.000009776907
2888.671875000000,0.000012655015,0.000012929369,0.000009331773,0.000009772882
2890.625000000000,0.000012650228,0.000012923015,0.000009278294,0.000009768865
2892.578125000000,0.000012645452,0.000012916679,0.000009225290,0.000009764855
2894.531250000000,0.000012640688,0.000012910360,0.000009172900,0.000009760850
2896.484375000000,0.000012635936,0.000012904059,0.000009121266,0.000009756851
2898.437500000000,0.000012631195,0.000012897774,0.000009070532,0.000009752857
2900.390625000000,0.000012626466,0.000012891507,0.000009020844,0.000009748865
2902.343750000000,0.000012621748,0.000012885256,0.000008972348,0.000009744877
2904.296875000000,0.000012617041,0.000012879023,0.000008925191,0.000009740890
2906.250000000000,0.000012612346,0.000012872807,0.000008879520,0.000009736905
2908.203125000000,0.000012607662,0.000012866608,0.000008835483,0.000009732920
2910.156250000000,0.000012602990,0.000012860426,0.000008793223,0.000009728934
2912.109375000000,0.000012598329,0.000012854260,0.000008752885,0.000009724947
2914.062500000000,0.000012593680,0.000012848112,0.000008714608,0.000009720959
2916.015625000000,0.000012589042,0.000012841980,0.000008678532,0.000009716968
2917.968750000000,0.000012584415,0.000012835866,0.000008644788,0.000009712974
2919.921875000000,0.000012579799,0.000012829767,0.000008613506,0.000009708976
2921.875000000000,0.000012575195,0.000012823686,0.000008584810,0.000009704974
2923.828125000000,0.000012570602,0.000012817621,0.000008558815,0.000009700966
2925.781250000000,0.000012566020,0.000012811573,0.000008535631,0.000009696954
2927.734375000000,0.000012561450,0.000012805542,0.000008515362,0.000009692936
2929.687500000000,0.000012556890,0.000012799527,0.000008498101,0.000009688911
2931.640625000000,0.000012552342,0.000012793528,0.000008483932,0.000009684880
2933.593750000000,0.000012547805,0.000012787546,0.000008472930,0.000009680841
2935.546875000000,0.000012543280,0.000012781581,0.000008465161,0.000009676796
2937.500000000000,0.000012538765,0.000012775632,0.000008460679,0.000009672742
2939.453125000000,0.000012534261,0.000012769699,0.000008459527,0.000009668681
